date;weights
17/09/2018;1.11927E-05
17/09/2018;1.96613E-05
17/09/2018;4.51115E-05
17/09/2018;6.74078E-05
17/09/2018;7.23039E-05
17/09/2018;2.80337E-05
17/09/2018;0.000191381
17/09/2018;0.000119031
17/09/2018;0.000115987
17/09/2018;6.61972E-05
17/09/2018;9.30613E-05
17/09/2018;0.000222578
17/09/2018;0.000110777
17/09/2018;0.000346759
17/09/2018;7.85796E-05
17/09/2018;0.000344132
17/09/2018;0.000333355
17/09/2018;0.002377375
17/09/2018;0.001446222
17/09/2018;0.001811045
17/09/2018;0.002386051
17/09/2018;0.00015269
17/09/2018;4.42225E-05
17/09/2018;0.000639879
17/09/2018;0.000411663
17/09/2018;0.00027273
17/09/2018;0.000409805
17/09/2018;0.000386205
17/09/2018;0.000135334
17/09/2018;8.19704E-05
17/09/2018;6.23151E-05
17/09/2018;5.15227E-05
17/09/2018;0.000342406
17/09/2018;8.04328E-06
17/09/2018;1.52326E-08
17/09/2018;9.39714E-07
17/09/2018;6.81234E-06
17/09/2018;4.34629E-05
17/09/2018;4.61815E-05
17/09/2018;3.931E-05
17/09/2018;1.86936E-05
17/09/2018;1.37153E-05
17/09/2018;1.49531E-06
18/09/2018;3.19314E-06
18/09/2018;4.35129E-06
18/09/2018;5.9228E-05
18/09/2018;2.64059E-05
18/09/2018;0.000108334
18/09/2018;3.03753E-05
18/09/2018;0.000377509
18/09/2018;3.44767E-05
18/09/2018;2.15518E-05
18/09/2018;1.58774E-06
18/09/2018;1.42632E-06
18/09/2018;0.000150513
18/09/2018;0.000115884
18/09/2018;0.000247479
18/09/2018;4.55066E-05
18/09/2018;0.000102706
18/09/2018;0.000584437
18/09/2018;0.000350064
18/09/2018;0.000564338
18/09/2018;9.6121E-05
18/09/2018;0.000126898
18/09/2018;0.000227451
18/09/2018;0.000195688
18/09/2018;6.73336E-06
18/09/2018;8.012E-05
18/09/2018;0.000215051
18/09/2018;0.000510711
18/09/2018;0.000151864
18/09/2018;0.001640951
18/09/2018;1.65132E-05
18/09/2018;0.00017585
18/09/2018;6.52275E-05
18/09/2018;0.000196362
18/09/2018;0.000215282
18/09/2018;8.33949E-05
18/09/2018;0.000127081
18/09/2018;9.10884E-05
18/09/2018;0.000134632
18/09/2018;0.000157087
18/09/2018;4.31089E-05
18/09/2018;2.45587E-05
18/09/2018;0.000143794
18/09/2018;0.000211107
18/09/2018;0.001579566
18/09/2018;0.016817269
18/09/2018;0.008489223
18/09/2018;0.006672152
18/09/2018;0.01658413
19/09/2018;0.004870722
19/09/2018;0.030269415
19/09/2018;0.046161495
19/09/2018;0.04406301
19/09/2018;0.0262306
19/09/2018;0.06776574
19/09/2018;0.009326275
19/09/2018;0.005593736
19/09/2018;0.003931811
19/09/2018;0.019152999
19/09/2018;0.006523469
19/09/2018;0.017823499
19/09/2018;0.001028103
19/09/2018;0.000429786
19/09/2018;0.000211501
19/09/2018;0.001379197
19/09/2018;0.001741272
19/09/2018;8.96843E-05
19/09/2018;3.14884E-05
19/09/2018;0.000651693
19/09/2018;0.000310405
19/09/2018;0.000344948
19/09/2018;0.000366486
19/09/2018;6.49808E-06
19/09/2018;6.89377E-06
19/09/2018;0.001543857
19/09/2018;0.000391971
19/09/2018;0.00066275
19/09/2018;5.27304E-05
19/09/2018;0.000195349
19/09/2018;7.56612E-05
19/09/2018;4.15759E-05
19/09/2018;0.000116885
19/09/2018;9.23184E-05
19/09/2018;0.000231756
19/09/2018;4.19535E-05
19/09/2018;0.0002645
19/09/2018;8.06696E-06
19/09/2018;1.18214E-05
19/09/2018;3.7609E-05
19/09/2018;0.000125662
19/09/2018;0.000182249
19/09/2018;0.00026675
19/09/2018;0.000290046
19/09/2018;0.000703142
19/09/2018;0.00068496
19/09/2018;0.012116479
19/09/2018;0.00118677
20/09/2018;0.000737726
20/09/2018;0.006832454
20/09/2018;0.01800783
20/09/2018;0.002234581
20/09/2018;0.001411307
20/09/2018;0.001922595
20/09/2018;0.000423737
20/09/2018;0.000381954
20/09/2018;0.001224226
20/09/2018;0.000232266
20/09/2018;5.16265E-05
20/09/2018;3.85113E-05
20/09/2018;3.74295E-05
20/09/2018;5.01344E-05
20/09/2018;7.10081E-07
20/09/2018;2.77483E-06
20/09/2018;1.84073E-06
20/09/2018;3.62052E-07
20/09/2018;5.20294E-06
20/09/2018;3.98384E-06
